Date,Time,Condition,Temperature,Wind,Wind Direction,Humidity,Barometer,Visibility,AM/PM,time_clean,time_round
20230510,6:53 PM,Passing clouds,58,15 mph,Wind blowing from 270° West to East,65%,30.09 Hg,10 mi,PM,1853,1900
20230510,7:53 PM,Passing clouds,56,18 mph,Wind blowing from 270° West to East,70%,30.09 Hg,10 mi,PM,1953,2000
20230510,8:53 PM,Passing clouds,55,13 mph,Wind blowing from 270° West to East,69%,30.09 Hg,10 mi,PM,2053,2100
20230510,9:53 PM,Passing clouds,55,14 mph,Wind blowing from 280° West to East,72%,30.11 Hg,10 mi,PM,2153,2200
20230510,10:53 PM,Passing clouds,55,15 mph,Wind blowing from 270° West to East,72%,30.11 Hg,10 mi,PM,2253,2300
20230511,1:53 PM,Passing clouds,62,14 mph,Wind blowing from 260° West to East,65%,30.10 Hg,10 mi,PM,1353,1400
20230511,2:53 PM,Passing clouds,62,16 mph,Wind blowing from 260° West to East,65%,30.09 Hg,10 mi,PM,1453,1500
20230511,3:53 PM,Passing clouds,63,15 mph,Wind blowing from 250° West-southwest to East-northeast,63%,30.07 Hg,10 mi,PM,1553,1600
20230511,5:53 PM,Passing clouds,61,15 mph,Wind blowing from 270° West to East,67%,30.05 Hg,10 mi,PM,1753,1800
20230511,6:53 PM,Passing clouds,59,13 mph,Wind blowing from 270° West to East,72%,30.05 Hg,10 mi,PM,1853,1900
20230511,7:53 PM,Passing clouds,57,14 mph,Wind blowing from 280° West to East,74%,30.05 Hg,10 mi,PM,1953,2000
20230511,8:53 PM,Passing clouds,55,12 mph,Wind blowing from 270° West to East,80%,30.05 Hg,10 mi,PM,2053,2100
20230511,9:53 PM,Passing clouds,55,10 mph,Wind blowing from 270° West to East,80%,30.06 Hg,10 mi,PM,2153,2200
20230511,10:53 PM,Partly cloudy,55,7 mph,Wind blowing from 290° West-northwest to East-southeast,80%,30.07 Hg,10 mi,PM,2253,2300
20230511,11:53 PM,Partly cloudy,54,No wind,Wind blowing from 0° North to South,80%,30.06 Hg,10 mi,PM,2353,2400
20230512,1:53 PM,Passing clouds,65,15 mph,Wind blowing from 290° West-northwest to East-southeast,61%,30.06 Hg,10 mi,PM,1353,1400
20230512,2:53 PM,Passing clouds,65,16 mph,Wind blowing from 290° West-northwest to East-southeast,63%,30.04 Hg,10 mi,PM,1453,1500
20230512,3:53 PM,Passing clouds,66,16 mph,Wind blowing from 290° West-northwest to East-southeast,61%,30.02 Hg,10 mi,PM,1553,1600
20230512,5:53 PM,Passing clouds,62,17 mph,Wind blowing from 280° West to East,67%,30.01 Hg,10 mi,PM,1753,1800
20230512,6:53 PM,Passing clouds,58,20 mph,Wind blowing from 280° West to East,78%,30.01 Hg,10 mi,PM,1853,1900
20230512,7:53 PM,Passing clouds,56,17 mph,Wind blowing from 280° West to East,81%,30.01 Hg,10 mi,PM,1953,2000
20230512,8:53 PM,Passing clouds,55,15 mph,Wind blowing from 280° West to East,83%,30.02 Hg,10 mi,PM,2053,2100
20230512,9:53 PM,Passing clouds,54,9 mph,Wind blowing from 290° West-northwest to East-southeast,86%,30.03 Hg,10 mi,PM,2153,2200
20230512,10:53 PM,Passing clouds,54,6 mph,Wind blowing from 280° West to East,90%,30.02 Hg,10 mi,PM,2253,2300
20230512,11:53 PM,Passing clouds,54,No wind,Wind blowing from 0° North to South,90%,30.01 Hg,10 mi,PM,2353,2400
20230513,1:53 PM,Sunny,74,8 mph,Wind blowing from 290° West-northwest to East-southeast,60%,29.87 Hg,10 mi,PM,1353,1400
20230513,2:53 PM,Sunny,78,12 mph,Wind blowing from 310° Northwest to Southeast,46%,29.85 Hg,10 mi,PM,1453,1500
20230513,3:53 PM,Sunny,79,14 mph,Wind blowing from 310° Northwest to Southeast,47%,29.83 Hg,10 mi,PM,1553,1600
20230513,6:53 PM,Sunny,74,10 mph,Wind blowing from 320° Northwest to Southeast,45%,29.79 Hg,10 mi,PM,1853,1900
20230513,7:53 PM,Sunny,67,9 mph,Wind blowing from 300° West-northwest to East-southeast,63%,29.80 Hg,10 mi,PM,1953,2000
20230513,8:53 PM,Clear,66,5 mph,Wind blowing from 30° North-northeast to South-southwest,68%,29.80 Hg,10 mi,PM,2053,2100
20230513,9:53 PM,Clear,64,5 mph,Wind blowing from 310° Northwest to Southeast,68%,29.80 Hg,10 mi,PM,2153,2200
20230513,10:53 PM,Passing clouds,59,7 mph,Wind blowing from 300° West-northwest to East-southeast,81%,29.80 Hg,10 mi,PM,2253,2300
20230513,11:53 PM,Passing clouds,57,6 mph,Wind blowing from 300° West-northwest to East-southeast,87%,29.80 Hg,10 mi,PM,2353,2400
20230514,1:53 PM,Passing clouds,72,13 mph,Wind blowing from 310° Northwest to Southeast,55%,29.88 Hg,10 mi,PM,1353,1400
20230514,2:53 PM,Passing clouds,69,15 mph,Wind blowing from 300° West-northwest to East-southeast,61%,29.88 Hg,10 mi,PM,1453,1500
20230514,3:53 PM,Passing clouds,69,15 mph,Wind blowing from 310° Northwest to Southeast,59%,29.88 Hg,10 mi,PM,1553,1600
20230514,5:53 PM,Passing clouds,64,15 mph,Wind blowing from 310° Northwest to Southeast,70%,29.90 Hg,10 mi,PM,1753,1800
20230514,6:53 PM,Passing clouds,61,13 mph,Wind blowing from 320° Northwest to Southeast,75%,29.92 Hg,10 mi,PM,1853,1900
20230514,7:53 PM,Passing clouds,59,14 mph,Wind blowing from 330° North-northwest to South-southeast,81%,29.94 Hg,10 mi,PM,1953,2000
20230514,9:53 PM,Passing clouds,56,7 mph,Wind blowing from 330° North-northwest to South-southeast,87%,29.98 Hg,10 mi,PM,2153,2200
20230514,10:53 PM,Passing clouds,56,5 mph,Wind blowing from 350° North to South,90%,29.99 Hg,10 mi,PM,2253,2300
20230514,11:53 PM,Passing clouds,56,6 mph,Wind blowing from 350° North to South,87%,30.00 Hg,10 mi,PM,2353,2400
20230515,1:53 PM,Passing clouds,65,14 mph,Wind blowing from 310° Northwest to Southeast,66%,30.11 Hg,10 mi,PM,1353,1400
20230515,2:53 PM,Passing clouds,66,15 mph,Wind blowing from 300° West-northwest to East-southeast,63%,30.10 Hg,10 mi,PM,1453,1500
20230515,3:53 PM,Passing clouds,64,14 mph,Wind blowing from 310° Northwest to Southeast,68%,30.09 Hg,10 mi,PM,1553,1600
20230515,5:53 PM,Passing clouds,63,17 mph,Wind blowing from 290° West-northwest to East-southeast,70%,30.07 Hg,10 mi,PM,1753,1800
20230515,6:53 PM,Passing clouds,61,15 mph,Wind blowing from 290° West-northwest to East-southeast,72%,30.08 Hg,10 mi,PM,1853,1900
20230515,7:53 PM,Passing clouds,58,14 mph,Wind blowing from 290° West-northwest to East-southeast,81%,30.08 Hg,10 mi,PM,1953,2000
20230515,8:53 PM,Passing clouds,56,12 mph,Wind blowing from 290° West-northwest to East-southeast,84%,30.10 Hg,10 mi,PM,2053,2100
20230515,9:53 PM,Passing clouds,56,12 mph,Wind blowing from 300° West-northwest to East-southeast,87%,30.11 Hg,10 mi,PM,2153,2200
20230515,10:53 PM,Passing clouds,55,8 mph,Wind blowing from 330° North-northwest to South-southeast,87%,30.10 Hg,10 mi,PM,2253,2300
20230515,11:53 PM,Passing clouds,55,5 mph,Wind blowing from 320° Northwest to Southeast,90%,30.10 Hg,10 mi,PM,2353,2400
20230516,1:53 PM,Passing clouds,68,10 mph,Wind blowing from 290° West-northwest to East-southeast,61%,30.02 Hg,10 mi,PM,1353,1400
20230516,2:53 PM,Passing clouds,70,12 mph,Wind blowing from 270° West to East,57%,30.00 Hg,10 mi,PM,1453,1500
20230516,3:53 PM,Passing clouds,71,10 mph,Wind blowing from 290° West-northwest to East-southeast,57%,29.98 Hg,10 mi,PM,1553,1600
20230516,5:53 PM,Passing clouds,67,16 mph,Wind blowing from 290° West-northwest to East-southeast,63%,29.96 Hg,10 mi,PM,1753,1800
20230528,3:53 PM,Broken clouds,58,13 mph,Wind blowing from 270° West to East,75%,29.93 Hg,9 mi,PM,1553,1600
20230516,6:53 PM,Passing clouds,62,16 mph,Wind blowing from 290° West-northwest to East-southeast,73%,29.96 Hg,10 mi,PM,1853,1900
20230516,7:53 PM,Passing clouds,59,17 mph,Wind blowing from 290° West-northwest to East-southeast,81%,29.97 Hg,10 mi,PM,1953,2000
20230516,8:53 PM,Passing clouds,57,13 mph,Wind blowing from 290° West-northwest to East-southeast,87%,29.98 Hg,10 mi,PM,2053,2100
20230516,9:53 PM,Passing clouds,55,16 mph,Wind blowing from 290° West-northwest to East-southeast,90%,30.01 Hg,10 mi,PM,2153,2200
20230516,10:53 PM,Passing clouds,54,10 mph,Wind blowing from 280° West to East,93%,30.02 Hg,10 mi,PM,2253,2300
20230516,11:53 PM,Passing clouds,54,8 mph,Wind blowing from 300° West-northwest to East-southeast,90%,30.01 Hg,10 mi,PM,2353,2400
20230517,1:53 PM,Scattered clouds,64,14 mph,Wind blowing from 280° West to East,68%,29.95 Hg,10 mi,PM,1353,1400
20230517,2:53 PM,Scattered clouds,65,14 mph,Wind blowing from 290° West-northwest to East-southeast,66%,29.94 Hg,10 mi,PM,1453,1500
20230517,3:53 PM,Scattered clouds,64,17 mph,Wind blowing from 280° West to East,65%,29.93 Hg,10 mi,PM,1553,1600
20230517,5:53 PM,Scattered clouds,61,18 mph,Wind blowing from 290° West-northwest to East-southeast,70%,29.92 Hg,10 mi,PM,1753,1800
20230517,6:53 PM,Scattered clouds,59,13 mph,Wind blowing from 290° West-northwest to East-southeast,75%,29.92 Hg,10 mi,PM,1853,1900
20230517,7:53 PM,Scattered clouds,56,15 mph,Wind blowing from 280° West to East,84%,29.92 Hg,10 mi,PM,1953,2000
20230517,8:53 PM,Passing clouds,55,12 mph,Wind blowing from 280° West to East,83%,29.93 Hg,10 mi,PM,2053,2100
20230517,9:53 PM,Low clouds,55,10 mph,Wind blowing from 270° West to East,83%,29.95 Hg,10 mi,PM,2153,2200
20230517,10:53 PM,Passing clouds,55,12 mph,Wind blowing from 270° West to East,83%,29.94 Hg,10 mi,PM,2253,2300
20230517,11:53 PM,Passing clouds,55,6 mph,Wind blowing from 210° South-southwest to North-northeast,83%,29.94 Hg,10 mi,PM,2353,2400
20230518,1:33 PM,Scattered clouds,60,12 mph,Wind blowing from 280° West to East,72%,29.99 Hg,10 mi,PM,1333,1400
20230518,1:53 PM,Scattered clouds,61,13 mph,Wind blowing from 270° West to East,70%,29.98 Hg,10 mi,PM,1353,1400
20230518,2:53 PM,Passing clouds,62,15 mph,Wind blowing from 270° West to East,70%,29.97 Hg,10 mi,PM,1453,1500
20230518,3:53 PM,Passing clouds,63,15 mph,Wind blowing from 270° West to East,68%,29.97 Hg,10 mi,PM,1553,1600
20230518,5:53 PM,Passing clouds,61,12 mph,Wind blowing from 270° West to East,72%,29.96 Hg,10 mi,PM,1753,1800
20230518,6:53 PM,Passing clouds,60,13 mph,Wind blowing from 270° West to East,72%,29.96 Hg,10 mi,PM,1853,1900
20230518,7:53 PM,Passing clouds,58,12 mph,Wind blowing from 270° West to East,78%,29.96 Hg,10 mi,PM,1953,2000
20230518,8:53 PM,Passing clouds,56,8 mph,Wind blowing from 260° West to East,84%,29.98 Hg,10 mi,PM,2053,2100
20230518,9:53 PM,Passing clouds,56,9 mph,Wind blowing from 290° West-northwest to East-southeast,84%,29.98 Hg,10 mi,PM,2153,2200
20230518,10:53 PM,Partly cloudy,56,10 mph,Wind blowing from 260° West to East,84%,29.99 Hg,10 mi,PM,2253,2300
20230518,11:53 PM,Partly cloudy,55,6 mph,Wind blowing from 280° West to East,87%,30.00 Hg,10 mi,PM,2353,2400
20230519,1:53 PM,Overcast,60,12 mph,Wind blowing from 290° West-northwest to East-southeast,72%,30.08 Hg,10 mi,PM,1353,1400
20230519,9:53 PM,Overcast,56,15 mph,Wind blowing from 280° West to East,81%,30.10 Hg,10 mi,PM,2153,2200
20230519,10:53 PM,Overcast,55,14 mph,Wind blowing from 270° West to East,83%,30.10 Hg,10 mi,PM,2253,2300
20230519,11:53 PM,Low clouds,54,14 mph,Wind blowing from 260° West to East,86%,30.09 Hg,10 mi,PM,2353,2400
20230520,1:53 PM,Partly sunny,62,15 mph,Wind blowing from 270° West to East,67%,30.14 Hg,10 mi,PM,1353,1400
20230520,2:53 PM,Broken clouds,61,16 mph,Wind blowing from 270° West to East,72%,30.14 Hg,10 mi,PM,1453,1500
20230520,3:53 PM,Partly sunny,60,14 mph,Wind blowing from 260° West to East,72%,30.12 Hg,10 mi,PM,1553,1600
20230520,5:53 PM,Mostly cloudy,58,15 mph,Wind blowing from 270° West to East,78%,30.10 Hg,10 mi,PM,1753,1800
20230520,6:53 PM,Partly sunny,56,15 mph,Wind blowing from 260° West to East,84%,30.10 Hg,10 mi,PM,1853,1900
20230520,7:53 PM,Partly sunny,56,15 mph,Wind blowing from 270° West to East,84%,30.10 Hg,10 mi,PM,1953,2000
20230520,8:53 PM,Low clouds,55,17 mph,Wind blowing from 260° West to East,87%,30.11 Hg,10 mi,PM,2053,2100
20230520,9:53 PM,Low clouds,54,14 mph,Wind blowing from 290° West-northwest to East-southeast,90%,30.11 Hg,10 mi,PM,2153,2200
20230520,10:53 PM,Low clouds,55,17 mph,Wind blowing from 260° West to East,87%,30.11 Hg,10 mi,PM,2253,2300
20230520,11:53 PM,Low clouds,55,6 mph,Wind blowing from 200° South-southwest to North-northeast,87%,30.11 Hg,10 mi,PM,2353,2400
20230521,1:53 PM,Partly sunny,65,13 mph,Wind blowing from 290° West-northwest to East-southeast,66%,30.00 Hg,10 mi,PM,1353,1400
20230521,3:53 PM,Partly sunny,67,12 mph,Wind blowing from 300° West-northwest to East-southeast,66%,29.96 Hg,10 mi,PM,1553,1600
20230521,5:53 PM,Scattered clouds,62,13 mph,Wind blowing from 270° West to East,70%,29.95 Hg,10 mi,PM,1753,1800
20230521,6:53 PM,Scattered clouds,61,10 mph,Wind blowing from 280° West to East,72%,29.95 Hg,10 mi,PM,1853,1900
20230521,7:53 PM,Scattered clouds,59,8 mph,Wind blowing from 280° West to East,78%,29.96 Hg,10 mi,PM,1953,2000
20230521,8:53 PM,Passing clouds,55,3 mph,Wind blowing from 340° North-northwest to South-southeast,83%,29.95 Hg,10 mi,PM,2053,2100
20230521,9:53 PM,Passing clouds,56,No wind,Wind blowing from 0° North to South,81%,29.97 Hg,9 mi,PM,2153,2200
20230521,10:53 PM,Passing clouds,54,5 mph,Wind blowing from 0° North to South,86%,29.96 Hg,10 mi,PM,2253,2300
20230521,11:53 PM,Passing clouds,54,No wind,Wind blowing from 0° North to South,90%,29.95 Hg,9 mi,PM,2353,2400
20230522,1:53 PM,Sunny,69,12 mph,Wind blowing from 310° Northwest to Southeast,59%,29.89 Hg,10 mi,PM,1353,1400
20230522,2:53 PM,Passing clouds,68,16 mph,Wind blowing from 290° West-northwest to East-southeast,61%,29.88 Hg,10 mi,PM,1453,1500
20230522,3:53 PM,Passing clouds,66,15 mph,Wind blowing from 300° West-northwest to East-southeast,63%,29.87 Hg,9 mi,PM,1553,1600
20230522,5:53 PM,Passing clouds,63,14 mph,Wind blowing from 300° West-northwest to East-southeast,68%,29.86 Hg,10 mi,PM,1753,1800
20230522,6:53 PM,Scattered clouds,60,15 mph,Wind blowing from 300° West-northwest to East-southeast,72%,29.86 Hg,8 mi,PM,1853,1900
20230522,7:53 PM,Scattered clouds,58,10 mph,Wind blowing from 300° West-northwest to East-southeast,75%,29.87 Hg,8 mi,PM,1953,2000
20230522,8:53 PM,Passing clouds,56,5 mph,Wind blowing from 310° Northwest to Southeast,77%,29.87 Hg,9 mi,PM,2053,2100
20230522,9:53 PM,Clear,56,12 mph,Wind blowing from 240° West-southwest to East-northeast,81%,29.88 Hg,9 mi,PM,2153,2200
20230522,10:53 PM,Passing clouds,56,13 mph,Wind blowing from 250° West-southwest to East-northeast,77%,29.88 Hg,9 mi,PM,2253,2300
20230522,11:53 PM,Passing clouds,55,14 mph,Wind blowing from 260° West to East,80%,29.88 Hg,8 mi,PM,2353,2400
20230523,1:53 PM,Passing clouds,64,14 mph,Wind blowing from 240° West-southwest to East-northeast,61%,29.87 Hg,10 mi,PM,1353,1400
20230523,2:53 PM,Passing clouds,65,9 mph,Wind blowing from 230° Southwest to Northeast,59%,29.87 Hg,10 mi,PM,1453,1500
20230523,3:53 PM,Passing clouds,66,14 mph,Wind blowing from 230° Southwest to Northeast,56%,29.86 Hg,10 mi,PM,1553,1600
20230523,5:53 PM,Scattered clouds,63,15 mph,Wind blowing from 230° Southwest to Northeast,63%,29.85 Hg,10 mi,PM,1753,1800
20230523,6:53 PM,Partly sunny,62,12 mph,Wind blowing from 220° Southwest to Northeast,67%,29.85 Hg,10 mi,PM,1853,1900
20230523,7:53 PM,Scattered clouds,60,13 mph,Wind blowing from 230° Southwest to Northeast,69%,29.85 Hg,10 mi,PM,1953,2000
20230523,8:53 PM,Passing clouds,57,14 mph,Wind blowing from 260° West to East,74%,29.87 Hg,10 mi,PM,2053,2100
20230523,9:53 PM,Passing clouds,56,15 mph,Wind blowing from 260° West to East,77%,29.89 Hg,10 mi,PM,2153,2200
20230523,10:53 PM,Partly cloudy,55,16 mph,Wind blowing from 260° West to East,77%,29.90 Hg,10 mi,PM,2253,2300
20230523,11:53 PM,Partly cloudy,55,12 mph,Wind blowing from 230° Southwest to Northeast,77%,29.90 Hg,10 mi,PM,2353,2400
20230524,1:53 PM,Passing clouds,62,7 mph,Wind blowing from 0° North to South,60%,29.92 Hg,10 mi,PM,1353,1400
20230524,2:53 PM,Passing clouds,64,10 mph,Wind blowing from 290° West-northwest to East-southeast,58%,29.91 Hg,10 mi,PM,1453,1500
20230524,3:53 PM,Passing clouds,64,16 mph,Wind blowing from 300° West-northwest to East-southeast,61%,29.89 Hg,10 mi,PM,1553,1600
20230524,5:53 PM,Passing clouds,61,17 mph,Wind blowing from 290° West-northwest to East-southeast,67%,29.87 Hg,10 mi,PM,1753,1800
20230524,10:53 PM,Passing clouds,55,13 mph,Wind blowing from 260° West to East,80%,29.91 Hg,10 mi,PM,2253,2300
20230524,11:53 PM,Passing clouds,55,10 mph,Wind blowing from 270° West to East,80%,29.91 Hg,10 mi,PM,2353,2400
20230525,1:53 PM,Partly sunny,62,12 mph,Wind blowing from 250° West-southwest to East-northeast,62%,29.89 Hg,10 mi,PM,1353,1400
20230525,3:53 PM,Passing clouds,64,22 mph,Wind blowing from 280° West to East,63%,29.86 Hg,10 mi,PM,1553,1600
20230525,5:53 PM,Passing clouds,61,16 mph,Wind blowing from 280° West to East,65%,29.88 Hg,10 mi,PM,1753,1800
20230525,6:53 PM,Passing clouds,59,16 mph,Wind blowing from 290° West-northwest to East-southeast,69%,29.86 Hg,10 mi,PM,1853,1900
20230525,7:53 PM,Passing clouds,57,13 mph,Wind blowing from 270° West to East,78%,29.88 Hg,10 mi,PM,1953,2000
20230525,8:53 PM,Passing clouds,56,14 mph,Wind blowing from 260° West to East,81%,29.89 Hg,10 mi,PM,2053,2100
20230525,9:53 PM,Passing clouds,56,14 mph,Wind blowing from 270° West to East,81%,29.90 Hg,10 mi,PM,2153,2200
20230525,10:53 PM,Passing clouds,55,16 mph,Wind blowing from 260° West to East,80%,29.91 Hg,10 mi,PM,2253,2300
20230525,11:53 PM,Passing clouds,55,12 mph,Wind blowing from 260° West to East,80%,29.92 Hg,10 mi,PM,2353,2400
20230526,1:38 PM,Broken clouds,63,14 mph,Wind blowing from 270° West to East,63%,29.98 Hg,10 mi,PM,1338,1400
20230526,1:53 PM,Broken clouds,64,13 mph,Wind blowing from 280° West to East,61%,29.97 Hg,10 mi,PM,1353,1400
20230526,2:53 PM,Scattered clouds,64,14 mph,Wind blowing from 280° West to East,61%,29.96 Hg,10 mi,PM,1453,1500
20230526,3:53 PM,Scattered clouds,64,15 mph,Wind blowing from 270° West to East,61%,29.96 Hg,10 mi,PM,1553,1600
20230526,5:53 PM,Scattered clouds,61,16 mph,Wind blowing from 280° West to East,65%,29.96 Hg,10 mi,PM,1753,1800
20230526,6:53 PM,Scattered clouds,59,16 mph,Wind blowing from 280° West to East,69%,29.96 Hg,10 mi,PM,1853,1900
20230526,7:32 PM,Partly sunny,57,14 mph,Wind blowing from 270° West to East,72%,29.97 Hg,10 mi,PM,1932,2000
20230526,7:53 PM,Partly sunny,57,15 mph,Wind blowing from 270° West to East,72%,29.97 Hg,10 mi,PM,1953,2000
20230526,8:53 PM,Overcast,56,13 mph,Wind blowing from 250° West-southwest to East-northeast,77%,29.98 Hg,10 mi,PM,2053,2100
20230526,9:53 PM,Passing clouds,56,12 mph,Wind blowing from 250° West-southwest to East-northeast,77%,30.00 Hg,10 mi,PM,2153,2200
20230526,10:53 PM,Overcast,56,10 mph,Wind blowing from 260° West to East,77%,30.00 Hg,10 mi,PM,2253,2300
20230526,11:53 PM,Overcast,55,13 mph,Wind blowing from 270° West to East,77%,30.00 Hg,10 mi,PM,2353,2400
20230527,1:53 PM,Passing clouds,63,15 mph,Wind blowing from 290° West-northwest to East-southeast,65%,29.99 Hg,10 mi,PM,1353,1400
20230527,2:53 PM,Passing clouds,63,15 mph,Wind blowing from 290° West-northwest to East-southeast,63%,29.98 Hg,10 mi,PM,1453,1500
20230527,3:53 PM,Passing clouds,63,15 mph,Wind blowing from 290° West-northwest to East-southeast,65%,29.97 Hg,10 mi,PM,1553,1600
20230527,6:53 PM,Light rain. Partly sunny,57,15 mph,Wind blowing from 270° West to East,78%,29.96 Hg,10 mi,PM,1853,1900
20230527,7:53 PM,Partly sunny,56,15 mph,Wind blowing from 280° West to East,81%,29.96 Hg,10 mi,PM,1953,2000
20230527,8:53 PM,Light rain. Mostly cloudy,56,17 mph,Wind blowing from 250° West-southwest to East-northeast,84%,29.97 Hg,10 mi,PM,2053,2100
20230527,9:53 PM,Light rain. Low clouds,55,14 mph,Wind blowing from 250° West-southwest to East-northeast,87%,29.97 Hg,10 mi,PM,2153,2200
20230527,10:53 PM,Low clouds,55,15 mph,Wind blowing from 250° West-southwest to East-northeast,87%,29.97 Hg,10 mi,PM,2253,2300
20230527,11:53 PM,Low clouds,54,10 mph,Wind blowing from 250° West-southwest to East-northeast,86%,29.97 Hg,10 mi,PM,2353,2400
20230528,1:53 PM,Overcast,58,13 mph,Wind blowing from 230° Southwest to Northeast,75%,29.95 Hg,9 mi,PM,1353,1400
20230528,2:53 PM,Broken clouds,58,15 mph,Wind blowing from 260° West to East,75%,29.94 Hg,10 mi,PM,1453,1500
20230528,5:53 PM,Broken clouds,58,15 mph,Wind blowing from 280° West to East,75%,29.92 Hg,10 mi,PM,1753,1800
20230528,6:53 PM,More clouds than sun,56,13 mph,Wind blowing from 290° West-northwest to East-southeast,77%,29.92 Hg,10 mi,PM,1853,1900
20230528,7:53 PM,Overcast,56,12 mph,Wind blowing from 280° West to East,77%,29.93 Hg,9 mi,PM,1953,2000
20230528,8:53 PM,Overcast,55,10 mph,Wind blowing from 250° West-southwest to East-northeast,80%,29.93 Hg,10 mi,PM,2053,2100
20230528,9:53 PM,Passing clouds,55,13 mph,Wind blowing from 250° West-southwest to East-northeast,80%,29.95 Hg,10 mi,PM,2153,2200
20230528,10:53 PM,Overcast,55,10 mph,Wind blowing from 250° West-southwest to East-northeast,80%,29.95 Hg,10 mi,PM,2253,2300
20230528,11:53 PM,Overcast,55,8 mph,Wind blowing from 270° West to East,80%,29.95 Hg,10 mi,PM,2353,2400
20230529,1:53 PM,Passing clouds,66,13 mph,Wind blowing from 240° West-southwest to East-northeast,54%,29.96 Hg,10 mi,PM,1353,1400
